Customer_ID,Full_Name,Birth_Date,Region_ID
147491,Customer_47491,1959-10-20,8
147492,Customer_47492,1979-01-01,1
147493,Customer_47493,1965-08-26,5
147494,Customer_47494,1953-12-26,2
147495,Customer_47495,1998-06-18,9
147496,Customer_47496,1953-02-26,10
147497,Customer_47497,1967-12-18,7
147498,Customer_47498,1975-05-01,1
147499,Customer_47499,1954-03-07,5
147500,Customer_47500,1972-03-12,6
147501,Customer_47501,1986-01-24,6
147502,Customer_47502,1975-03-04,10
147503,Customer_47503,1975-12-23,9
147504,Customer_47504,1975-04-21,1
147505,Customer_47505,1982-09-07,1
147506,Customer_47506,1989-03-05,2
147507,Customer_47507,1964-01-27,7
147508,Customer_47508,1981-08-20,9
147509,Customer_47509,1973-02-09,6
147510,Customer_47510,1971-02-17,8
147511,Customer_47511,1974-01-14,1
147512,Customer_47512,1973-06-12,7
147513,Customer_47513,1959-08-22,3
147514,Customer_47514,1997-03-18,10
147515,Customer_47515,1997-06-26,2
147516,Customer_47516,1983-07-15,10
147517,Customer_47517,1954-09-07,9
147518,Customer_47518,1972-02-01,8
147519,Customer_47519,1997-08-21,9
147520,Customer_47520,1995-09-13,1
147521,Customer_47521,1955-01-04,2
147522,Customer_47522,1966-07-12,6
147523,Customer_47523,1956-03-04,7
147524,Customer_47524,1986-11-05,7
147525,Customer_47525,1961-04-26,6
147526,Customer_47526,1999-07-14,3
147527,Customer_47527,1964-05-18,9
147528,Customer_47528,1976-06-23,1
147529,Customer_47529,1983-03-03,9
147530,Customer_47530,1956-07-15,8
147531,Customer_47531,1960-10-10,3
147532,Customer_47532,1972-10-21,3
147533,Customer_47533,1997-12-13,9
147534,Customer_47534,1998-10-17,8
147535,Customer_47535,1991-01-10,6
147536,Customer_47536,1968-01-06,1
147537,Customer_47537,1974-05-19,7
147538,Customer_47538,1984-11-26,6
147539,Customer_47539,1967-09-17,7
147540,Customer_47540,1951-03-13,10
147541,Customer_47541,1984-10-20,8
147542,Customer_47542,1989-01-03,5
147543,Customer_47543,1984-08-12,8
147544,Customer_47544,1968-12-19,10
147545,Customer_47545,1993-02-22,7
147546,Customer_47546,1983-03-01,9
147547,Customer_47547,1960-02-24,4
147548,Customer_47548,1981-02-02,10
147549,Customer_47549,1979-02-06,9
147550,Customer_47550,1989-09-15,4
147551,Customer_47551,1971-01-20,10
147552,Customer_47552,1985-09-25,6
147553,Customer_47553,1971-02-11,8
147554,Customer_47554,1982-06-20,9
147555,Customer_47555,1974-06-09,8
147556,Customer_47556,1950-02-06,6
147557,Customer_47557,1953-06-17,3
147558,Customer_47558,1970-07-20,2
147559,Customer_47559,1965-08-06,8
147560,Customer_47560,1956-04-07,4
147561,Customer_47561,1952-11-21,2
147562,Customer_47562,1974-01-05,5
147563,Customer_47563,1993-06-10,3
147564,Customer_47564,1990-08-23,8
147565,Customer_47565,1972-09-20,7
147566,Customer_47566,1967-11-03,3
147567,Customer_47567,1959-08-21,8
147568,Customer_47568,1972-09-21,10
147569,Customer_47569,1986-08-03,10
147570,Customer_47570,1971-02-03,3
147571,Customer_47571,1999-06-13,4
147572,Customer_47572,1968-10-17,10
147573,Customer_47573,1999-11-01,4
147574,Customer_47574,1973-03-02,3
147575,Customer_47575,1991-09-05,3
147576,Customer_47576,1963-08-08,2
147577,Customer_47577,1992-02-20,8
147578,Customer_47578,1980-03-25,1
147579,Customer_47579,1981-11-22,9
147580,Customer_47580,1957-03-03,8
147581,Customer_47581,1957-03-14,4
147582,Customer_47582,1967-03-20,1
147583,Customer_47583,1953-03-24,3
147584,Customer_47584,1956-12-14,6
147585,Customer_47585,1962-07-04,8
147586,Customer_47586,1977-05-03,10
147587,Customer_47587,1990-11-04,8
147588,Customer_47588,1993-06-25,9
147589,Customer_47589,1979-09-15,10
147590,Customer_47590,1968-09-25,7
147591,Customer_47591,1960-01-22,10
147592,Customer_47592,1994-01-15,7
147593,Customer_47593,1998-11-13,4
147594,Customer_47594,1970-01-14,3
147595,Customer_47595,1966-06-27,8
147596,Customer_47596,1962-04-05,7
147597,Customer_47597,1959-02-19,7
147598,Customer_47598,1965-12-15,4
147599,Customer_47599,1979-06-15,2
147600,Customer_47600,1963-06-06,2
147601,Customer_47601,1990-01-11,1
147602,Customer_47602,1996-01-14,7
147603,Customer_47603,1954-09-06,8
147604,Customer_47604,1991-01-06,2
147605,Customer_47605,1963-01-03,3
147606,Customer_47606,1966-02-03,3
147607,Customer_47607,1975-07-13,4
147608,Customer_47608,1971-07-27,3
147609,Customer_47609,1976-12-27,8
147610,Customer_47610,1998-03-17,7
147611,Customer_47611,1985-02-17,4
147612,Customer_47612,1982-03-06,3
147613,Customer_47613,1957-06-23,7
147614,Customer_47614,1982-03-12,7
147615,Customer_47615,1968-03-23,4
147616,Customer_47616,1967-02-27,7
147617,Customer_47617,1995-11-05,3
147618,Customer_47618,1989-07-01,2
147619,Customer_47619,1969-02-08,10
147620,Customer_47620,1953-11-08,4
147621,Customer_47621,1993-09-22,6
147622,Customer_47622,1979-02-02,8
147623,Customer_47623,1984-06-13,2
147624,Customer_47624,1996-09-02,10
147625,Customer_47625,1974-03-19,4
147626,Customer_47626,1997-11-16,4
147627,Customer_47627,1955-05-18,7
147628,Customer_47628,1991-12-06,7
147629,Customer_47629,1970-02-03,3
147630,Customer_47630,1973-09-22,1
147631,Customer_47631,1970-01-25,5
147632,Customer_47632,1993-06-15,10
147633,Customer_47633,1950-02-26,4
147634,Customer_47634,1988-08-16,6
147635,Customer_47635,1984-07-25,4
147636,Customer_47636,1985-06-26,6
147637,Customer_47637,1995-10-06,8
147638,Customer_47638,1969-05-12,10
147639,Customer_47639,1950-02-25,6
147640,Customer_47640,1970-03-25,3
147641,Customer_47641,1994-06-19,10
147642,Customer_47642,1953-11-06,10
147643,Customer_47643,1996-04-16,4
147644,Customer_47644,1982-12-11,6
147645,Customer_47645,1974-12-26,6
147646,Customer_47646,1986-04-25,6
147647,Customer_47647,1976-05-12,2
147648,Customer_47648,1955-06-26,5
147649,Customer_47649,1951-07-04,9
147650,Customer_47650,1962-05-26,7
147651,Customer_47651,1993-05-24,1
147652,Customer_47652,1969-10-16,10
147653,Customer_47653,1950-10-04,9
147654,Customer_47654,1976-04-27,1
147655,Customer_47655,1981-06-12,6
147656,Customer_47656,1965-07-11,3
147657,Customer_47657,1961-07-05,7
147658,Customer_47658,1963-05-22,7
147659,Customer_47659,1973-02-10,7
147660,Customer_47660,1965-11-14,4
147661,Customer_47661,1989-03-06,6
147662,Customer_47662,1958-08-15,3
147663,Customer_47663,1994-07-01,10
147664,Customer_47664,1991-07-09,1
147665,Customer_47665,1958-10-08,9
147666,Customer_47666,1967-11-13,2
147667,Customer_47667,1963-10-20,1
147668,Customer_47668,1967-05-07,1
147669,Customer_47669,1998-02-07,4
147670,Customer_47670,1980-09-18,6
147671,Customer_47671,1950-12-21,2
147672,Customer_47672,1955-09-05,9
147673,Customer_47673,1960-02-12,8
147674,Customer_47674,1956-12-11,4
147675,Customer_47675,1955-05-21,3
147676,Customer_47676,1960-02-12,3
147677,Customer_47677,1982-06-12,8
147678,Customer_47678,1994-07-06,9
147679,Customer_47679,1997-10-14,6
147680,Customer_47680,1962-09-23,7
147681,Customer_47681,1951-09-25,9
147682,Customer_47682,1995-06-23,10
147683,Customer_47683,1984-01-02,3
147684,Customer_47684,1965-09-11,7
147685,Customer_47685,1983-09-26,7
147686,Customer_47686,1978-06-07,6
147687,Customer_47687,1978-08-15,7
147688,Customer_47688,1999-03-06,5
147689,Customer_47689,1957-08-14,3
147690,Customer_47690,1955-08-16,5
147691,Customer_47691,1982-06-03,7
147692,Customer_47692,1958-08-06,4
147693,Customer_47693,1969-03-04,10
147694,Customer_47694,1984-01-04,7
147695,Customer_47695,1959-02-03,10
147696,Customer_47696,1983-12-23,4
147697,Customer_47697,1960-08-15,7
147698,Customer_47698,1957-03-18,10
147699,Customer_47699,1987-08-14,6
147700,Customer_47700,1955-05-11,10
147701,Customer_47701,1981-01-26,3
147702,Customer_47702,1986-04-20,5
147703,Customer_47703,1993-02-18,10
147704,Customer_47704,1978-10-13,10
147705,Customer_47705,1982-08-27,3
147706,Customer_47706,1962-05-14,5
147707,Customer_47707,1951-01-14,4
147708,Customer_47708,1984-12-06,3
147709,Customer_47709,1950-05-03,3
147710,Customer_47710,1998-06-03,7
147711,Customer_47711,1957-10-09,2
147712,Customer_47712,1952-12-22,7
147713,Customer_47713,1981-05-13,9
147714,Customer_47714,1988-03-26,5
147715,Customer_47715,1973-11-24,5
147716,Customer_47716,1957-03-12,10
147717,Customer_47717,1992-01-06,1
147718,Customer_47718,1991-05-22,6
147719,Customer_47719,1995-05-18,3
147720,Customer_47720,1971-08-01,6
147721,Customer_47721,1955-08-01,4
147722,Customer_47722,1970-01-27,2
147723,Customer_47723,1952-08-12,4
147724,Customer_47724,1979-06-04,4
147725,Customer_47725,1982-01-14,9
147726,Customer_47726,1992-03-18,9
147727,Customer_47727,1988-01-12,9
147728,Customer_47728,1955-05-16,7
147729,Customer_47729,1987-12-12,10
147730,Customer_47730,1996-12-18,4
147731,Customer_47731,1985-01-23,9
147732,Customer_47732,1954-11-15,7
147733,Customer_47733,1970-01-17,6
147734,Customer_47734,1968-09-23,4
147735,Customer_47735,1958-07-22,5
147736,Customer_47736,1962-11-20,4
147737,Customer_47737,1997-07-24,2
147738,Customer_47738,1982-06-17,2
147739,Customer_47739,1972-11-11,6
147740,Customer_47740,1969-03-10,9
147741,Customer_47741,1984-04-12,8
147742,Customer_47742,1955-12-15,1
147743,Customer_47743,1998-12-04,4
147744,Customer_47744,1962-07-23,9
147745,Customer_47745,1995-06-04,4
147746,Customer_47746,1992-03-23,6
147747,Customer_47747,1977-06-19,7
147748,Customer_47748,1977-08-14,10
147749,Customer_47749,1976-06-20,6
147750,Customer_47750,1956-02-19,10
147751,Customer_47751,1961-04-27,10
147752,Customer_47752,1976-01-11,2
147753,Customer_47753,1962-08-16,2
147754,Customer_47754,1993-01-04,10
147755,Customer_47755,1972-04-14,7
147756,Customer_47756,1968-11-17,7
147757,Customer_47757,1959-05-19,1
147758,Customer_47758,1971-01-08,5
147759,Customer_47759,1951-06-13,10
147760,Customer_47760,1995-04-06,10
147761,Customer_47761,1998-03-09,6
147762,Customer_47762,1978-04-02,10
147763,Customer_47763,1971-05-09,9
147764,Customer_47764,1997-08-19,8
147765,Customer_47765,1986-05-19,1
147766,Customer_47766,1960-05-27,10
147767,Customer_47767,1975-09-18,4
147768,Customer_47768,1962-08-11,1
147769,Customer_47769,1974-09-23,4
147770,Customer_47770,1964-07-15,4
147771,Customer_47771,1963-10-26,1
147772,Customer_47772,1985-04-13,8
147773,Customer_47773,1957-08-03,2
147774,Customer_47774,1986-04-16,1
147775,Customer_47775,1954-01-12,3
147776,Customer_47776,1955-03-13,5
147777,Customer_47777,1988-05-19,6
147778,Customer_47778,1967-01-16,1
147779,Customer_47779,1994-04-25,10
147780,Customer_47780,1981-11-21,3
147781,Customer_47781,1998-06-11,8
147782,Customer_47782,1951-10-08,8
147783,Customer_47783,1962-12-16,8
147784,Customer_47784,1968-11-27,9
147785,Customer_47785,1991-06-08,3
147786,Customer_47786,1975-03-20,2
147787,Customer_47787,1958-11-03,1
147788,Customer_47788,1958-02-03,10
147789,Customer_47789,1962-09-04,5
147790,Customer_47790,1968-12-02,7
147791,Customer_47791,1976-04-26,9
147792,Customer_47792,1984-07-03,10
147793,Customer_47793,1962-06-11,10
147794,Customer_47794,1952-04-08,6
147795,Customer_47795,1983-01-14,4
147796,Customer_47796,1966-12-11,9
147797,Customer_47797,1994-10-22,3
147798,Customer_47798,1981-11-23,5
147799,Customer_47799,1999-02-04,8
147800,Customer_47800,1975-02-08,3
147801,Customer_47801,1958-11-13,2
147802,Customer_47802,1976-11-08,2
147803,Customer_47803,1970-04-20,9
147804,Customer_47804,1959-09-18,1
147805,Customer_47805,1971-09-15,6
147806,Customer_47806,1987-12-25,7
147807,Customer_47807,1960-08-12,5
147808,Customer_47808,1968-05-18,6
147809,Customer_47809,1953-08-02,8
147810,Customer_47810,1989-04-19,4
147811,Customer_47811,1981-09-07,7
147812,Customer_47812,1992-07-26,9
147813,Customer_47813,1985-04-20,2
147814,Customer_47814,1988-09-16,10
147815,Customer_47815,1986-02-18,8
147816,Customer_47816,1950-11-15,4
147817,Customer_47817,1972-01-27,8
147818,Customer_47818,1984-02-03,8
147819,Customer_47819,1959-09-05,8
147820,Customer_47820,1965-08-14,8
147821,Customer_47821,1964-02-13,1
147822,Customer_47822,1965-04-26,7
147823,Customer_47823,1985-04-12,6
147824,Customer_47824,1987-01-09,10
147825,Customer_47825,1963-09-19,5
147826,Customer_47826,1987-02-12,5
147827,Customer_47827,1988-09-21,7
147828,Customer_47828,1967-03-23,9
147829,Customer_47829,1986-03-18,10
147830,Customer_47830,1974-06-07,5
147831,Customer_47831,1958-07-24,1
147832,Customer_47832,1959-09-09,8
147833,Customer_47833,1982-11-03,5
147834,Customer_47834,1975-01-13,1
147835,Customer_47835,1972-02-16,9
147836,Customer_47836,1961-11-18,2
147837,Customer_47837,1981-05-14,6
147838,Customer_47838,1983-02-13,7
147839,Customer_47839,1961-03-04,6
147840,Customer_47840,1961-08-05,5
147841,Customer_47841,1989-01-21,4
147842,Customer_47842,1997-12-11,5
147843,Customer_47843,1951-04-11,8
147844,Customer_47844,1973-03-05,4
147845,Customer_47845,1972-04-22,5
147846,Customer_47846,1989-07-16,8
147847,Customer_47847,1992-07-26,10
147848,Customer_47848,1951-01-06,1
147849,Customer_47849,1999-03-18,8
147850,Customer_47850,1975-03-02,8
147851,Customer_47851,1976-09-23,3
147852,Customer_47852,1979-11-20,5
147853,Customer_47853,1994-08-07,7
147854,Customer_47854,1967-05-03,10
147855,Customer_47855,1979-12-15,2
147856,Customer_47856,1969-10-05,6
147857,Customer_47857,1963-01-05,2
147858,Customer_47858,1998-01-08,6
147859,Customer_47859,1984-08-27,3
147860,Customer_47860,1962-09-02,6
147861,Customer_47861,1950-03-17,2
147862,Customer_47862,1992-09-10,4
147863,Customer_47863,1996-07-12,9
147864,Customer_47864,1953-02-02,1
147865,Customer_47865,1992-02-26,7
147866,Customer_47866,1966-12-10,9
147867,Customer_47867,1982-09-08,1
147868,Customer_47868,1998-11-16,6
147869,Customer_47869,1984-04-16,6
147870,Customer_47870,1994-07-26,1
147871,Customer_47871,1990-08-14,8
147872,Customer_47872,1960-04-15,1
147873,Customer_47873,1952-11-01,8
147874,Customer_47874,1988-06-02,8
147875,Customer_47875,1973-08-12,9
147876,Customer_47876,1999-06-21,7
147877,Customer_47877,1983-04-18,2
147878,Customer_47878,1974-05-20,3
147879,Customer_47879,1951-04-02,2
147880,Customer_47880,1996-12-26,7
147881,Customer_47881,1959-03-21,5
147882,Customer_47882,1990-06-23,3
147883,Customer_47883,1977-11-20,5
147884,Customer_47884,1999-07-09,1
147885,Customer_47885,1962-03-11,6
147886,Customer_47886,1969-11-19,3
147887,Customer_47887,1973-02-22,1
147888,Customer_47888,1987-07-10,5
147889,Customer_47889,1992-10-21,8
147890,Customer_47890,1956-10-13,5
147891,Customer_47891,1974-12-26,8
147892,Customer_47892,1966-04-23,3
147893,Customer_47893,1956-03-18,4
147894,Customer_47894,1974-12-25,7
147895,Customer_47895,1986-01-06,10
147896,Customer_47896,1963-01-26,9
147897,Customer_47897,1957-05-11,2
147898,Customer_47898,1975-06-25,2
147899,Customer_47899,1958-03-20,10
147900,Customer_47900,1958-03-21,10
147901,Customer_47901,1972-11-24,5
147902,Customer_47902,1969-12-22,2
147903,Customer_47903,1979-12-23,4
147904,Customer_47904,1967-07-12,5
147905,Customer_47905,1977-03-08,3
147906,Customer_47906,1970-08-15,3
147907,Customer_47907,1959-07-11,4
147908,Customer_47908,1955-01-12,5
147909,Customer_47909,1974-06-20,7
147910,Customer_47910,1973-08-02,8
147911,Customer_47911,1986-09-18,10
147912,Customer_47912,1960-03-11,5
147913,Customer_47913,1960-11-13,10
147914,Customer_47914,1977-03-06,1
147915,Customer_47915,1954-11-21,2
147916,Customer_47916,1998-06-06,10
147917,Customer_47917,1973-07-01,8
147918,Customer_47918,1977-01-06,5
147919,Customer_47919,1983-04-01,7
147920,Customer_47920,1974-12-05,9
147921,Customer_47921,1991-04-19,2
147922,Customer_47922,1960-02-12,2
147923,Customer_47923,1958-10-17,8
147924,Customer_47924,1997-12-19,3
147925,Customer_47925,1974-08-19,9
147926,Customer_47926,1959-01-01,8
147927,Customer_47927,1995-09-18,6
147928,Customer_47928,1996-10-05,5
147929,Customer_47929,1978-10-15,10
147930,Customer_47930,1961-01-15,5
147931,Customer_47931,1970-07-20,2
147932,Customer_47932,1951-01-18,9
147933,Customer_47933,1972-04-01,7
147934,Customer_47934,1975-02-25,10
147935,Customer_47935,1989-04-05,3
147936,Customer_47936,1974-03-02,1
147937,Customer_47937,1967-02-04,9
147938,Customer_47938,1980-02-14,5
147939,Customer_47939,1976-07-24,6
147940,Customer_47940,1994-09-16,3
147941,Customer_47941,1992-10-12,9
147942,Customer_47942,1999-06-15,2
147943,Customer_47943,1970-01-09,7
147944,Customer_47944,1951-04-12,1
147945,Customer_47945,1991-12-22,5
147946,Customer_47946,1968-03-06,4
147947,Customer_47947,1994-08-25,10
147948,Customer_47948,1997-02-10,2
147949,Customer_47949,1956-07-15,1
147950,Customer_47950,1986-11-13,5
147951,Customer_47951,1975-06-07,5
147952,Customer_47952,1994-05-18,9
147953,Customer_47953,1996-01-12,9
147954,Customer_47954,1965-02-01,2
147955,Customer_47955,1996-03-06,4
147956,Customer_47956,1996-12-08,6
147957,Customer_47957,1973-11-24,6
147958,Customer_47958,1987-04-06,1
147959,Customer_47959,1970-11-02,9
147960,Customer_47960,1956-01-01,7
147961,Customer_47961,1967-01-27,2
147962,Customer_47962,1969-07-11,7
147963,Customer_47963,1970-10-12,4
147964,Customer_47964,1991-07-10,9
147965,Customer_47965,1951-06-23,4
147966,Customer_47966,1997-07-09,4
147967,Customer_47967,1953-09-06,4
147968,Customer_47968,1959-03-21,3
147969,Customer_47969,1971-11-17,4
147970,Customer_47970,1987-11-10,2
147971,Customer_47971,1993-08-13,7
147972,Customer_47972,1981-06-06,8
147973,Customer_47973,1950-12-24,3
147974,Customer_47974,1963-02-20,5
147975,Customer_47975,1964-03-16,1
147976,Customer_47976,1956-11-23,4
147977,Customer_47977,1963-08-02,6
147978,Customer_47978,1985-11-02,8
147979,Customer_47979,1996-11-24,2
147980,Customer_47980,1960-10-02,8
147981,Customer_47981,1995-10-14,4
147982,Customer_47982,1999-05-21,6
147983,Customer_47983,1980-01-03,10
147984,Customer_47984,1984-02-20,5
147985,Customer_47985,1955-10-08,8
147986,Customer_47986,1993-08-24,5
147987,Customer_47987,1959-07-13,5
147988,Customer_47988,1993-01-01,2
147989,Customer_47989,1974-11-12,7
147990,Customer_47990,1994-02-10,9
147991,Customer_47991,1997-09-06,5
147992,Customer_47992,1989-10-12,10
147993,Customer_47993,1984-03-01,3
147994,Customer_47994,1970-07-24,9
147995,Customer_47995,1973-07-19,9
147996,Customer_47996,1992-06-21,10
147997,Customer_47997,1957-09-10,7
147998,Customer_47998,1974-07-15,5
147999,Customer_47999,1987-11-17,5
148000,Customer_48000,1987-04-13,2
148001,Customer_48001,1993-11-07,10
148002,Customer_48002,1975-06-12,7
148003,Customer_48003,1978-06-01,2
148004,Customer_48004,1990-10-05,9
148005,Customer_48005,1961-06-11,1
148006,Customer_48006,1988-02-26,1
148007,Customer_48007,1962-09-17,8
148008,Customer_48008,1985-10-05,2
148009,Customer_48009,1976-03-24,6
148010,Customer_48010,1956-05-13,2
148011,Customer_48011,1964-09-11,2
148012,Customer_48012,1955-07-18,2
148013,Customer_48013,1983-03-21,1
148014,Customer_48014,1999-08-02,4
148015,Customer_48015,1984-04-10,5
148016,Customer_48016,1990-06-05,7
148017,Customer_48017,1974-05-22,8
148018,Customer_48018,1979-07-17,6
148019,Customer_48019,1995-05-14,10
148020,Customer_48020,1983-05-06,1
148021,Customer_48021,1968-07-14,9
148022,Customer_48022,1968-08-25,6
148023,Customer_48023,1965-07-18,8
148024,Customer_48024,1960-07-23,10
148025,Customer_48025,1950-07-24,5
148026,Customer_48026,1993-08-08,10
148027,Customer_48027,1979-08-06,6
148028,Customer_48028,1966-10-10,10
148029,Customer_48029,1977-03-15,5
148030,Customer_48030,1957-10-26,3
148031,Customer_48031,1987-08-09,8
148032,Customer_48032,1976-12-18,8
148033,Customer_48033,1965-05-04,3
148034,Customer_48034,1955-07-10,9
148035,Customer_48035,1978-10-19,9
148036,Customer_48036,1987-08-26,10
148037,Customer_48037,1998-07-02,10
148038,Customer_48038,1967-07-07,1
148039,Customer_48039,1960-11-22,10
148040,Customer_48040,1978-08-20,6
148041,Customer_48041,1968-12-05,3
148042,Customer_48042,1952-09-20,9
148043,Customer_48043,1964-10-18,2
148044,Customer_48044,1990-10-16,7
148045,Customer_48045,1984-11-25,5
148046,Customer_48046,1978-05-16,8
148047,Customer_48047,1987-04-26,7
148048,Customer_48048,1963-10-08,4
148049,Customer_48049,1954-04-05,4
148050,Customer_48050,1985-03-07,3
148051,Customer_48051,1989-05-02,1
148052,Customer_48052,1952-04-20,10
148053,Customer_48053,1978-07-23,10
148054,Customer_48054,1959-03-27,1
148055,Customer_48055,1976-11-12,6
148056,Customer_48056,1973-12-09,6
148057,Customer_48057,1970-05-14,4
148058,Customer_48058,1988-02-02,5
148059,Customer_48059,1983-06-05,8
148060,Customer_48060,1991-09-17,9
148061,Customer_48061,1966-10-20,4
148062,Customer_48062,1992-10-24,7
148063,Customer_48063,1959-09-04,6
148064,Customer_48064,1990-10-07,8
148065,Customer_48065,1975-01-27,2
148066,Customer_48066,1986-12-21,5
148067,Customer_48067,1969-06-02,7
148068,Customer_48068,1960-11-20,5
148069,Customer_48069,1973-02-01,4
148070,Customer_48070,1979-01-17,3
148071,Customer_48071,1987-10-21,8
148072,Customer_48072,1979-08-10,6
148073,Customer_48073,1967-09-18,6
148074,Customer_48074,1992-06-21,9
148075,Customer_48075,1992-07-19,4
148076,Customer_48076,1983-04-08,4
148077,Customer_48077,1992-06-01,6
148078,Customer_48078,1964-10-10,6
148079,Customer_48079,1970-08-13,6
148080,Customer_48080,1957-11-02,5
148081,Customer_48081,1953-01-05,4
148082,Customer_48082,1983-06-24,2
148083,Customer_48083,1983-01-27,10
148084,Customer_48084,1993-02-24,1
148085,Customer_48085,1960-03-07,2
148086,Customer_48086,1976-11-20,2
148087,Customer_48087,1972-02-15,8
148088,Customer_48088,1999-06-04,9
148089,Customer_48089,1981-02-07,8
148090,Customer_48090,1994-06-12,2
148091,Customer_48091,1968-10-08,7
148092,Customer_48092,1984-03-27,4
148093,Customer_48093,1972-02-04,3
148094,Customer_48094,1988-11-12,7
148095,Customer_48095,1979-12-24,7
148096,Customer_48096,1961-11-13,8
148097,Customer_48097,1953-09-14,3
148098,Customer_48098,1980-09-08,7
148099,Customer_48099,1965-01-16,9
148100,Customer_48100,1995-04-22,2
148101,Customer_48101,1963-10-19,3
148102,Customer_48102,1992-05-21,9
148103,Customer_48103,1966-09-13,7
148104,Customer_48104,1969-09-18,6
148105,Customer_48105,1978-02-25,1
148106,Customer_48106,1979-08-03,6
148107,Customer_48107,1960-12-27,5
148108,Customer_48108,1966-07-11,6
148109,Customer_48109,1950-12-11,8
148110,Customer_48110,1977-04-14,3
148111,Customer_48111,1996-12-14,9
148112,Customer_48112,1966-05-20,3
148113,Customer_48113,1993-08-14,10
148114,Customer_48114,1960-11-21,2
148115,Customer_48115,1974-06-11,6
148116,Customer_48116,1975-02-17,6
148117,Customer_48117,1959-07-19,7
148118,Customer_48118,1974-02-12,3
148119,Customer_48119,1967-06-26,3
148120,Customer_48120,1992-06-01,6
148121,Customer_48121,1957-03-05,8
148122,Customer_48122,1953-12-13,7
148123,Customer_48123,1987-12-13,9
148124,Customer_48124,1989-11-20,7
148125,Customer_48125,1960-11-01,6
148126,Customer_48126,1953-04-10,1
148127,Customer_48127,1983-03-23,4
148128,Customer_48128,1964-11-14,7
148129,Customer_48129,1960-05-16,4
148130,Customer_48130,1987-03-10,5
148131,Customer_48131,1956-12-14,10
148132,Customer_48132,1989-06-16,1
148133,Customer_48133,1979-11-19,4
148134,Customer_48134,1952-04-07,4
148135,Customer_48135,1964-07-13,9
148136,Customer_48136,1987-08-08,1
148137,Customer_48137,1986-06-14,7
148138,Customer_48138,1954-12-18,3
148139,Customer_48139,1966-01-01,1
148140,Customer_48140,1977-08-06,10
148141,Customer_48141,1953-12-02,10
148142,Customer_48142,1987-03-13,3
148143,Customer_48143,1960-07-27,3
148144,Customer_48144,1997-06-20,8
148145,Customer_48145,1951-08-05,8
148146,Customer_48146,1974-05-07,5
148147,Customer_48147,1996-10-17,1
148148,Customer_48148,1986-10-04,8
148149,Customer_48149,1970-03-13,10
148150,Customer_48150,1963-09-01,1
148151,Customer_48151,1991-08-06,8
148152,Customer_48152,1999-09-15,1
148153,Customer_48153,1970-02-14,6
148154,Customer_48154,1950-08-19,6
148155,Customer_48155,1999-10-09,6
148156,Customer_48156,1975-06-18,6
148157,Customer_48157,1974-10-25,5
148158,Customer_48158,1965-12-10,5
148159,Customer_48159,1969-01-16,5
148160,Customer_48160,1971-02-01,1
148161,Customer_48161,1962-08-27,9
148162,Customer_48162,1950-09-25,7
148163,Customer_48163,1966-12-10,10
148164,Customer_48164,1990-12-17,1
148165,Customer_48165,1990-12-20,3
148166,Customer_48166,1962-01-07,3
148167,Customer_48167,1952-05-09,3
148168,Customer_48168,1998-10-24,9
148169,Customer_48169,1967-09-09,5
148170,Customer_48170,1955-01-15,2
148171,Customer_48171,1986-06-20,2
148172,Customer_48172,1964-12-21,4
148173,Customer_48173,1972-07-23,3
148174,Customer_48174,1960-07-26,1
148175,Customer_48175,1984-12-05,10
148176,Customer_48176,1973-08-18,5
148177,Customer_48177,1994-05-09,6
148178,Customer_48178,1974-07-08,4
148179,Customer_48179,1957-10-20,1
148180,Customer_48180,1991-04-18,2
148181,Customer_48181,1956-04-13,4
148182,Customer_48182,1971-06-10,4
148183,Customer_48183,1967-04-11,4
148184,Customer_48184,1968-04-18,7
148185,Customer_48185,1950-04-05,5
148186,Customer_48186,1955-05-18,8
148187,Customer_48187,1972-02-17,7
148188,Customer_48188,1998-09-13,5
148189,Customer_48189,1983-12-24,10
148190,Customer_48190,1959-06-23,10
148191,Customer_48191,1979-05-21,1
148192,Customer_48192,1950-05-18,7
148193,Customer_48193,1961-09-01,7
148194,Customer_48194,1971-09-18,10
148195,Customer_48195,1950-05-13,10
148196,Customer_48196,1990-07-15,10
148197,Customer_48197,1983-10-22,1
148198,Customer_48198,1989-10-13,3
148199,Customer_48199,1971-06-17,6
148200,Customer_48200,1969-11-04,3
148201,Customer_48201,1963-06-08,7
148202,Customer_48202,1985-07-06,8
148203,Customer_48203,1999-12-26,10
148204,Customer_48204,1954-01-08,1
148205,Customer_48205,1995-12-22,3
148206,Customer_48206,1952-10-24,1
148207,Customer_48207,1954-12-23,6
148208,Customer_48208,1970-11-13,2
148209,Customer_48209,1955-07-09,4
148210,Customer_48210,1973-03-17,5
148211,Customer_48211,1954-02-22,1
148212,Customer_48212,1954-01-01,2
148213,Customer_48213,1977-11-24,10
148214,Customer_48214,1995-07-25,10
148215,Customer_48215,1960-02-02,9
148216,Customer_48216,1967-08-16,9
148217,Customer_48217,1960-03-12,6
148218,Customer_48218,1964-02-22,5
148219,Customer_48219,1989-03-18,2
148220,Customer_48220,1961-10-15,5
148221,Customer_48221,1976-04-19,4
148222,Customer_48222,1978-10-06,10
148223,Customer_48223,1953-02-12,7
148224,Customer_48224,1991-01-05,10
148225,Customer_48225,1978-01-20,9
